%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74362817484725E+018,1634,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817486815E+018,1635,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817488925E+018,1636,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817491351E+018,1637,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817493938E+018,1638,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817496918E+018,1639,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817499121E+018,1640,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817502122E+018,1641,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817504365E+018,1642,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817507229E+018,1643,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817509085E+018,1644,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817511578E+018,1645,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817514323E+018,1646,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817516613E+018,1647,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817519187E+018,1648,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817521599E+018,1649,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817524495E+018,1650,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817526924E+018,1651,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817529104E+018,1652,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817531862E+018,1653,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817534162E+018,1654,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817536349E+018,1655,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817538864E+018,1656,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817541531E+018,1657,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817544523E+018,1658,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817546727E+018,1659,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817549084E+018,1660,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817551966E+018,1661,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281755429E+018,1662,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817556494E+018,1663,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817558927E+018,1664,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817561403E+018,1665,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281756392E+018,1666,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817566422E+018,1667,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817568853E+018,1668,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817571445E+018,1669,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281757455E+018,1670,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281757656E+018,1671,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817578884E+018,1672,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817582132E+018,1673,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817584467E+018,1674,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817586425E+018,1675,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281758935E+018,1676,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817591856E+018,1677,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817594416E+018,1678,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817596472E+018,1679,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817599118E+018,1680,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817602097E+018,1681,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817604189E+018,1682,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817606423E+018,1683,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817608949E+018,1684,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817612064E+018,1685,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281761429E+018,1686,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817616857E+018,1687,0,,-0.262188732624,0,1.11540174484,0,0
1.74362817618993E+018,1688,0,,-0.163166120648,0,1.11540174484,0,0
1.74362817621668E+018,1689,0,,0,0,1.11540174484,0,0
1.74362817623857E+018,1690,0,,0,0,1.11540174484,0,0
1.74362817626859E+018,1691,0,,0,0,1.11540174484,0,0
1.74362817628878E+018,1692,0,,0,0,1.11540174484,0,0
